hostId,hostUrl,hostName,hostAbout,hostResponseTime,hostResponseRate,hostAcceptanceRate,hostIsSuperhost,hostPictureUrl,hostSince
41289405,https://www.airbnb.com/users/show/41289405,Arturas,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/9c1e9327-6622-461a-880b-352947fdfae5.jpg?aki_policy=profile_x_medium,2015-08-12
88749912,https://www.airbnb.com/users/show/88749912,Tadeu,,within a few hours,100,100,true,https://a0.muscache.com/im/pictures/user/69726453-ba26-4dcd-ab4a-1f8ecffa0010.jpg?aki_policy=profile_x_medium,2016-08-08
251479861,https://www.airbnb.com/users/show/251479861,Generator,"You'll find Generator Dublin in the hip Smithfield neighbourhood; adjacent to the Jameson Distillery and just a short walk from Temple Bar. Our Dublin hotel features open social spaces and is equipped with a café/restaurant and a bar on-site. With its reclaimed wood, exposed brickwork and original stonework, the place has an unruffled, industrial feel. Our Dublin hostel even boasts a jacuzzi suite; a shared room that comes with a hot tub! It’s ideal for a girls’ or boys’ weekend away – especially if you’re after a more luxurious budget hotel experience in Dublin. From the Irish music belting out of the pubs in Temple Bar to the elegant splendour of Georgian terraces and squares, the city has many fascinating faces – every one of them ready to greet you with a welcoming smile and a pint of Guinness.",within an hour,100,98,false,https://a0.muscache.com/im/pictures/user/41bb4710-0ea2-46fa-a2df-a9ce323b98c7.jpg?aki_policy=profile_x_medium,2019-03-27
117889228,https://www.airbnb.com/users/show/117889228,Rosemary,"I’m a retired health professional with a keen interest in gardening. I grew up in Dublin, spent most of my adult life in London, and retired to Meath. I enjoy spending time pottering in my polytunnel and welcoming guests from across the world!",within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/80e5e4e6-a64a-4be6-8146-d641825192a8.jpg?aki_policy=profile_x_medium,2017-02-24
3244025,https://www.airbnb.com/users/show/3244025,Garrett,"A native Dubliner back living in Dublin after stints in New York, London and the West of Ireland. Fond of travelling but always happy to get back to Dublin. The apartment I have listed is right in the very centre of Dublin City - very genuinely, it couldn't be any more central; the centre of the centre, if you like.",within an hour,100,93,true,https://a0.muscache.com/im/users/3244025/profile_pic/1418645873/original.jpg?aki_policy=profile_x_medium,2012-08-13
43026268,https://www.airbnb.com/users/show/43026268,Stephen,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/61d25d21-1c3d-43d2-b3d5-592aed49dcf8.jpg?aki_policy=profile_x_medium,2015-08-31
232299996,https://www.airbnb.com/users/show/232299996,Puneet,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/075275d3-580f-4707-a966-b072113f4807.jpg?aki_policy=profile_x_medium,2018-12-25
112647478,https://www.airbnb.com/users/show/112647478,Eamonn,,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/0bf91c79-2bec-4481-b064-20ba708a1acb.jpg?aki_policy=profile_x_medium,2017-01-22
153895648,https://www.airbnb.com/users/show/153895648,Kate,,a few days or more,0,0,false,https://a0.muscache.com/im/pictures/user/4e5d3de7-c54b-4b1e-beb8-47ee1bbd6f7d.jpg?aki_policy=profile_x_medium,2017-10-09
133626479,https://www.airbnb.com/users/show/133626479,Brian,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/f476694f-90e3-4168-ac1b-4780214e0de2.jpg?aki_policy=profile_x_medium,2017-06-05
33556404,https://www.airbnb.com/users/show/33556404,Peter,I am a friendly farmer who enjoys meeting people from different counties. I live on my farm with my wife Mairead. I have 4 children who are all away working now. I have an interest in history and I am always happy to fill you on on the sites to be seen in North Meath.,within an hour,96,99,true,https://a0.muscache.com/im/pictures/user/a709c89d-6749-4b9f-bfb4-dbd8ce35f550.jpg?aki_policy=profile_x_medium,2015-05-17
128852368,https://www.airbnb.com/users/show/128852368,Darrin,,within a day,100,100,false,https://a0.muscache.com/im/pictures/user/84ce1e44-929d-48e8-9b10-4b1cc1fde1b4.jpg?aki_policy=profile_x_medium,2017-05-04
32698714,https://www.airbnb.com/users/show/32698714,Amo,"Hello, my name is Amaury! Looking forward to meet you",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/e43631b4-6579-4d8f-aa01-3a4f9fee5e8b.jpg?aki_policy=profile_x_medium,2015-05-05
37760655,https://www.airbnb.com/users/show/37760655,Ailbhe,,N/A,0,62,false,https://a0.muscache.com/im/pictures/user/8a856e98-6f7a-4eff-b8bf-6de9358f011d.jpg?aki_policy=profile_x_medium,2015-07-07
320676347,https://www.airbnb.com/users/show/320676347,Memis,,N/A,0,33,false,https://a0.muscache.com/im/pictures/user/23c2bf4a-2fc0-4da3-91aa-2e8cf1907357.jpg?aki_policy=profile_x_medium,2019-12-24
149136751,https://www.airbnb.com/users/show/149136751,Áine,,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/51b4d8aa-d594-4916-aac5-a29007856633.jpg?aki_policy=profile_x_medium,2017-09-04
47001862,https://www.airbnb.com/users/show/47001862,Michele,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/a310d470-e4df-453c-a02f-c3e1ba64cd21.jpg?aki_policy=profile_x_medium,2015-10-20
43764629,https://www.airbnb.com/users/show/43764629,Tom,"Hey, my name's Tom! I'm a recent grad who works in tech Love to travel, be outdoors, explore new places and meet new people. Looking forward to meet you!",N/A,0,0,false,https://a0.muscache.com/im/users/43764629/profile_pic/1441803761/original.jpg?aki_policy=profile_x_medium,2015-09-09
70820433,https://www.airbnb.com/users/show/70820433,Siobhan,We are an eco friendly family and community :),within an hour,70,100,false,https://a0.muscache.com/im/pictures/user/948cea3e-066f-4adb-ac46-64318ec97078.jpg?aki_policy=profile_x_medium,2016-05-07
80829120,https://www.airbnb.com/users/show/80829120,Maitane,Hiiii I have lived in Dublin for the last 4 years. My job gave me the chance to become a world wide traveller. Met lots of different people from everywhere and always had a great experience and enjoyed the hospitality of all those friends I made,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/67510dc5-8dec-460d-aa92-8392a7d72eda.jpg?aki_policy=profile_x_medium,2016-06-30
5348020,https://www.airbnb.com/users/show/5348020,Daniel,"Professional guy living in Dublin. I'm new to AirBnB and here to help myself out paying my rent. I've decided to rent a room from time to time only. I don't treat this as a business. I'd like to think I'm a social guy and get on well with everyone. My background is in hospitality so I will do my best to make you feel welcome and comfortable in my place. Any questions, just ask .) For any info on discounted serviced around the area (Dublin Tours, gocar, Hop on, Hop off, car parks etc) please check the following link: http://blog.airbnb.com/dublinhostperks/",N/A,0,0,false,https://a0.muscache.com/im/users/5348020/profile_pic/1362654139/original.jpg?aki_policy=profile_x_medium,2013-03-06
250525175,https://www.airbnb.com/users/show/250525175,Patrick,"I look forward to welcoming you!Hosted Remotely are an online accommodation management agency with over three years experience. They are currently contracted to provide industry best practice hosting services for me. They proudly maintain the high standards required to consistently exceed guest expectations and consistently maintain Superhost status across all hosting accounts they manage. Anything you need, if they haven't already thought of it, they will get back to you faster than lightning.",within an hour,100,99,true,https://a0.muscache.com/im/pictures/user/abf53452-1aaf-4858-8295-1a8f3b5a5492.jpg?aki_policy=profile_x_medium,2019-03-22
7069462,https://www.airbnb.com/users/show/7069462,Micheal,Property Manager. Language English but we can cater for dialogue in most languages by e mail. Please get in touch should you require any information. Our ambition is for you to enjoy your stay and experience. Remember any queries and we shall do all we can to respond speedily and competently. Many thanks.,within a day,93,74,false,https://a0.muscache.com/im/users/7069462/profile_pic/1392125449/original.jpg?aki_policy=profile_x_medium,2013-06-23
36724410,https://www.airbnb.com/users/show/36724410,Jacinta,"We are very proud to be part of Irish Tourism for accommodation giving all our guests Quality Assurance whilst booking a quiet weekend away or a trip of a lifetime to Ireland. We are professional in accommodating your needs, proud to serve you & honored you have chosen us for comfort secure & quality accommodation. Cottages are situated on an equestrian setting.",within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/d3cd35e3-c6c3-4742-9568-14302089f235.jpg?aki_policy=profile_x_medium,2015-06-25
6973475,https://www.airbnb.com/users/show/6973475,Brendan,Business Traveller,N/A,0,35,false,https://a0.muscache.com/im/users/6973475/profile_pic/1376428447/original.jpg?aki_policy=profile_x_medium,2013-06-18
19271273,https://www.airbnb.com/users/show/19271273,Sinéad,"Hello. I am an early thirties professional living in Dublin city centre. I have lived abroad in France for two years. I love France, its culture and language but I also love to visit other places too. Of the places I've visited so far Colombia, Bali, Vietnam and New York stand out for me. Countries I would still love to see are Japan and Iceland (among many others!) My other loves and interests include photography, flowers, art, cinema, great coffee, reading and music. I enjoy having people over for dinner, good food and good chats. I practise yoga in a studio near my home in Dublin 7 and I love running and walking in the park by my house. It's free and the views are great! I really enjoy meeting people when I travel and getting local recommendations too which is why I have enjoyed using airbnb myself. But while I enjoy travel, I am pretty passionate about Dublin and Ireland. Ireland has great places to see and is rich in beautiful traditional music and culture and I would be delighted to share all the things that I think are special with my visitors.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/0cd3128c-c3a9-4ac0-9b1f-09df74fcfb09.jpg?aki_policy=profile_x_medium,2014-08-01
30272260,https://www.airbnb.com/users/show/30272260,Joana,"Sales and Marketing Strategist, Business Consultant. Originally from Lithuania, i lived in Ireland and the Netherlands so far. I enjoy surfing, cycling and running. Love traveling, my favorite destination is Bali because of its Nature.",within a few hours,100,67,true,https://a0.muscache.com/im/pictures/user/641f7150-7d7b-4140-9950-c99f37484321.jpg?aki_policy=profile_x_medium,2015-03-30
87323373,https://www.airbnb.com/users/show/87323373,Ruth,,within an hour,90,100,false,https://a0.muscache.com/im/pictures/user/157ddcb9-0c82-4768-975a-6b6ecfacaddb.jpg?aki_policy=profile_x_medium,2016-08-01
147261749,https://www.airbnb.com/users/show/147261749,David,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/e665939f-dc40-445a-a420-026dc60e7a0a.jpg?aki_policy=profile_x_medium,2017-08-22
191031172,https://www.airbnb.com/users/show/191031172,Cate,"I'm an architect in my 30s, and while Dublin is my beloved home town, I've spent much of the last 3 years traveling in Asia. I enjoy chilling out with friends, music, architecture, yoga, and great food!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/b6bae9ac-f412-493b-a6a2-0aafc0c705a7.jpg?aki_policy=profile_x_medium,2018-05-22
73905464,https://www.airbnb.com/users/show/73905464,John,50 and getting younger ( its possible ).,within a few hours,100,100,false,https://a0.muscache.com/im/pictures/user/54b93a81-5cfb-4760-8e35-565e8a055046.jpg?aki_policy=profile_x_medium,2016-05-25
160312537,https://www.airbnb.com/users/show/160312537,Camille,Hey I'm 24yo and I've studied biology before discovering a real passion for travel. I've been in many country and I'm always happy to discover and new place and make it discover as well ! I really enjoy meeting people from everywhere and sharing culture !,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/2ae85681-0075-42be-8606-21e4c2249b00.jpg?aki_policy=profile_x_medium,2017-11-27
47584669,https://www.airbnb.com/users/show/47584669,Glauco,,N/A,0,96,false,https://a0.muscache.com/im/pictures/user/d6f03a71-5cc9-4e33-ba1d-4b0d045f2b17.jpg?aki_policy=profile_x_medium,2015-10-27
29087610,https://www.airbnb.com/users/show/29087610,David,,a few days or more,0,99,false,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,2015-03-10
145960037,https://www.airbnb.com/users/show/145960037,Laura,"Hi, I'm Laura - I'm new to hosting but very excited to meet tourists and travellers coming to see the sights around the city. I am a Dublin native and have lived in my apartment for many years - so feel free to ask me any questions you might have before your visit! PS I am also a Guinness drinker and know where to find the best pint of Guinness in Dublin, but you'll have to book to find out!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/c5f4c831-ee69-470b-b04f-1a19c029a827.jpg?aki_policy=profile_x_medium,2017-08-14
106821916,https://www.airbnb.com/users/show/106821916,Sharon,,a few days or more,0,100,false,https://a0.muscache.com/im/pictures/user/a6b295cd-b8be-4292-adad-9c2014267afc.jpg?aki_policy=profile_x_medium,2016-12-10
141582423,https://www.airbnb.com/users/show/141582423,Fiona,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/a16193f3-c1fb-4a40-936f-4a67fb882a9f.jpg?aki_policy=profile_x_medium,2017-07-20
21164210,https://www.airbnb.com/users/show/21164210,Alda,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/d000dfba-45f3-4c5c-a281-db89af9df2dc.jpg?aki_policy=profile_x_medium,2014-09-10
168131387,https://www.airbnb.com/users/show/168131387,Domi And Peter,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/750ccdf1-9750-42df-8bf5-62fa92da54f1.jpg?aki_policy=profile_x_medium,2018-01-16
222962009,https://www.airbnb.com/users/show/222962009,Kieran,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/f71a5001-96b9-46a9-b91a-8b77323ec7d7.jpg?aki_policy=profile_x_medium,2018-10-28
192086007,https://www.airbnb.com/users/show/192086007,Ruth,Friendly person with good sense of humour. Respectful to both guests and hosts. Love meeting people.,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/3059de28-ec20-4b29-982d-b537ee47ff5f.jpg?aki_policy=profile_x_medium,2018-05-28
143772764,https://www.airbnb.com/users/show/143772764,Mary,,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/f534950e-e8b5-401b-af83-c40cc4bb067b.jpg?aki_policy=profile_x_medium,2017-08-01
4984768,https://www.airbnb.com/users/show/4984768,Kellie,"Hi, I love to travel, laugh, eat great food, watch movies, read, write, watch the sunrise & set, the moonrise, hear stories & make stories & memories with great friends around the world. It's the simple things!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/090797b8-4a4f-4265-86bc-fb7b02a5e0e3.jpg?aki_policy=profile_x_medium,2013-02-06
71952043,https://www.airbnb.com/users/show/71952043,Adrian,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/973e242f-c047-49ac-a7ba-485f76045754.jpg?aki_policy=profile_x_medium,2016-05-14
159763583,https://www.airbnb.com/users/show/159763583,Amy,"I have lived in Dublin my whole life being born a stone's throw away from the apartment. I hope my apartment can be used by people to explore, use and enjoy this wonderful city.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/fa0e3cb7-b8ed-4d0a-99c5-d42b27fffddc.jpg?aki_policy=profile_x_medium,2017-11-22
32698714,https://www.airbnb.com/users/show/32698714,Amo,"Hello, my name is Amaury! Looking forward to meet you",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/e43631b4-6579-4d8f-aa01-3a4f9fee5e8b.jpg?aki_policy=profile_x_medium,2015-05-05
367470912,https://www.airbnb.com/users/show/367470912,Jennifer,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/ce89fd83-87f1-4ecc-895e-5e23e60495da.jpg?aki_policy=profile_x_medium,2020-09-14
7152723,https://www.airbnb.com/users/show/7152723,Jamie & James,I’m Jamie and English and moved to Ireland a year ago to be close to my husbands Family. I work in healthcare and James works in hospitality. We share our home with our little dog Trigger.,a few days or more,0,90,true,https://a0.muscache.com/im/pictures/user/f022d8b6-ad80-4e01-a26e-a58df98e1e0c.jpg?aki_policy=profile_x_medium,2013-06-27
5499557,https://www.airbnb.com/users/show/5499557,Peter,"I'm from Dublin, Ireland. I work as a designer and educator.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/7d95deb4-7add-467a-b6a3-1edb927f67c8.jpg?aki_policy=profile_x_medium,2013-03-17
23122730,https://www.airbnb.com/users/show/23122730,Marie,Retired Mum of two and proud Granny with a keen interest in cookery and music.A warm welcome is guaranteed.,a few days or more,43,77,false,https://a0.muscache.com/im/pictures/user/3d92555d-fe64-4073-9caa-c75cb18e7dc7.jpg?aki_policy=profile_x_medium,2014-10-29
49323543,https://www.airbnb.com/users/show/49323543,Stuart,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/db0d5f23-bcdf-4814-8399-fefe8e897bcd.jpg?aki_policy=profile_x_medium,2015-11-18
194092619,https://www.airbnb.com/users/show/194092619,Barry,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/98a59059-f5aa-4019-81a7-2936f13ca01f.jpg?aki_policy=profile_x_medium,2018-06-07
3737305,https://www.airbnb.com/users/show/3737305,Javier,Hi ...Spanish guy living in Dublin since 2002 ...I work in the tourism sector and I like to travel and know new cultures.,within a day,100,65,false,https://a0.muscache.com/im/users/3737305/profile_pic/1386104193/original.jpg?aki_policy=profile_x_medium,2012-10-02
2227283,https://www.airbnb.com/users/show/2227283,Denise,,N/A,0,100,false,https://a0.muscache.com/im/users/2227283/profile_pic/1335436891/original.jpg?aki_policy=profile_x_medium,2012-04-26
105496544,https://www.airbnb.com/users/show/105496544,Mircea,,within an hour,100,97,false,https://a0.muscache.com/im/pictures/user/63d85ff4-60e8-4faa-bdfa-f7c8112cd11e.jpg?aki_policy=profile_x_medium,2016-11-28
29382030,https://www.airbnb.com/users/show/29382030,Michelle,"It gives me a great sense of joy and adventure to share 'The Three Bears Cottage' with you. I love nature and the outdoors, giving hospitality and helping visitors to have an experience they will remember always. I cherish life, family and friends. I love music, gardening, poetry and thinking! I am thankful for good health, peace and contentment.",within an hour,100,80,true,https://a0.muscache.com/im/users/29382030/profile_pic/1426444012/original.jpg?aki_policy=profile_x_medium,2015-03-15
82035209,https://www.airbnb.com/users/show/82035209,Flora,I have been living in Dublin for twenty years and work as a translator.,N/A,0,0,true,https://a0.muscache.com/im/pictures/user/09a3674b-549f-4137-bf4d-7e256d892e2a.jpg?aki_policy=profile_x_medium,2016-07-06
207338851,https://www.airbnb.com/users/show/207338851,Abni,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/18841189-36d9-4e35-88c2-24ded1489076.jpg?aki_policy=profile_x_medium,2018-08-04
211283514,https://www.airbnb.com/users/show/211283514,Máire,,within an hour,100,97,true,https://a0.muscache.com/im/pictures/user/58f9ecae-9985-455b-a74e-6c21dfd41372.jpg?aki_policy=profile_x_medium,2018-08-23
7116266,https://www.airbnb.com/users/show/7116266,Tatiane,"We are a young, easy going couple, passionate for travelling and we love to meet new people. We always do our best for our guests to have the same comfort that we expect when are on holiday. During the day we are mostly working, but our phones are always on in case you need help with anything. At the check-in we always give to our guests a City Center map and some advises on places to visit, eat, etc. If you have any question do not hesitate to contact us. Looking forward in meeting you! Tatiane and Michael",within a day,67,77,false,https://a0.muscache.com/im/users/7116266/profile_pic/1409234432/original.jpg?aki_policy=profile_x_medium,2013-06-25
147057530,https://www.airbnb.com/users/show/147057530,Phyllis,,within a day,100,100,true,https://a0.muscache.com/im/pictures/user/9de19b79-9d52-4d1d-b27b-2cffbb8541d8.jpg?aki_policy=profile_x_medium,2017-08-21
241710449,https://www.airbnb.com/users/show/241710449,Derrol,,within a day,70,91,false,https://a0.muscache.com/im/pictures/user/c1a629ef-5b71-47f3-8c26-42ac655cc421.jpg?aki_policy=profile_x_medium,2019-02-07
226173077,https://www.airbnb.com/users/show/226173077,Justyna,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/94acc3bb-87f3-4d0c-96e9-9908bdb81a80.jpg?aki_policy=profile_x_medium,2018-11-17
61351037,https://www.airbnb.com/users/show/61351037,Romain,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/00e7a275-c8ad-4aef-9c60-fbbc910ce289.jpg?aki_policy=profile_x_medium,2016-03-03
12499066,https://www.airbnb.com/users/show/12499066,Margaret,,within a day,100,97,true,https://a0.muscache.com/im/users/12499066/profile_pic/1399654213/original.jpg?aki_policy=profile_x_medium,2014-02-23
237307624,https://www.airbnb.com/users/show/237307624,Eithne,"New to Airbnb, joined earlier this year. Learning as I go and enjoying both hosting and being a guest. Wish had of joined sooner.",within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/c422d3f2-4a75-4047-a8b3-6bd275f4bb49.jpg?aki_policy=profile_x_medium,2019-01-17
259458299,https://www.airbnb.com/users/show/259458299,Barry,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/2174fdce-650b-4af6-8637-d22269ebdea1.jpg?aki_policy=profile_x_medium,2019-05-02
133706602,https://www.airbnb.com/users/show/133706602,Adhishwar,,a few days or more,0,100,false,https://a0.muscache.com/im/pictures/user/92ce6117-92fb-49ef-a85f-ee710321d6ff.jpg?aki_policy=profile_x_medium,2017-06-06
60232176,https://www.airbnb.com/users/show/60232176,Tom And Debbie,"Hi - We are a couple who have travelled and lived abroad extensively in our youth. Now that we have kids we continue to have adventures abroad but sometimes are frustrated at the cost of travelling as a group of 5. We would love to travel more and instil a love of ""TRAVEL"" into our children by Meeting other people of different cultures and countries.",within an hour,100,99,true,https://a0.muscache.com/im/pictures/user/315db716-5f67-4029-b330-b78a7ca066ad.jpg?aki_policy=profile_x_medium,2016-02-24
115486727,https://www.airbnb.com/users/show/115486727,Matija,"24 yo old Croatian guy living and working/studying in Dublin. Love travelling, books, walking, food",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/1cde45e2-2984-40bb-8a25-91c70d2436f5.jpg?aki_policy=profile_x_medium,2017-02-08
162564317,https://www.airbnb.com/users/show/162564317,Orla,"I am living in Dublin 8 near the apartment. I love the neighbourhood and have lived here for years. As a mum of two children I don't get to travel myself as much as I'd like. I really would like my guests to enjoy the apt, it's location and to have a great trip.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/47f684e7-50d9-4f92-a0b3-9e04eabf3085.jpg?aki_policy=profile_x_medium,2017-12-13
76537605,https://www.airbnb.com/users/show/76537605,Michele,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f58a5e67-a678-4d0a-90e6-083be0b0d66e.jpg?aki_policy=profile_x_medium,2016-06-08
200658338,https://www.airbnb.com/users/show/200658338,Hilla,"Easy going, foodie, like to party, cycle in nice days, travel and chill out (everything in balance). Dublin is a great place to visit: friendly people, great culture, good music and pubs everywhere. If u stay in our home u will be part of this family :)",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/902c3412-9d57-421e-9179-f1d6f0e5df46.jpg?aki_policy=profile_x_medium,2018-07-07
75539180,https://www.airbnb.com/users/show/75539180,Paul,,within a few hours,100,93,true,https://a0.muscache.com/im/pictures/user/90d47f9a-9a0f-4b4b-ac42-2fa2c99c5126.jpg?aki_policy=profile_x_medium,2016-06-03
127170112,https://www.airbnb.com/users/show/127170112,Mick,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/dec33be1-eb57-4d84-bba9-3d0d95259b7b.jpg?aki_policy=profile_x_medium,2017-04-23
1935798,https://www.airbnb.com/users/show/1935798,Sinead,"Mum of 3 kids and 2 dogs. Limerick Born, currently residing in Dublin. Love decorating, cooking, crime novels and bullet journaling. Having been in Lockdown with afore mentioned kids since march we are escaping to Co Clare for the summer. Our house is very central and kid friendly.",N/A,0,100,true,https://a0.muscache.com/im/pictures/user/ba266325-902a-45fe-a77e-e4a7c6706b6b.jpg?aki_policy=profile_x_medium,2012-03-16
16491134,https://www.airbnb.com/users/show/16491134,Aoife,"A Dublin heart with a West of Ireland soul! I'm an Arts professional working in the Irish festivals and events sector, living in the friendly Dublin city neighbourhood of Kilmainham. I enjoy travelling (of course), yoga, good food, open-hearted people and the great outdoors!",N/A,0,50,false,https://a0.muscache.com/im/pictures/user/809f9d34-725e-4494-8e80-fb622bd78293.jpg?aki_policy=profile_x_medium,2014-06-07
26907375,https://www.airbnb.com/users/show/26907375,Erin,"I grew up on a farm in Donore village. I was lucky to live and travel in many different places, but decided to return to my roots to start my family. I have 3 hilarious children who entertain me every day. I enjoy meeting people, playing with dogs&children, walks, crafts, experiencing and visiting new places, wine, dining and travelling. As I can't travel forever the next best thing is to meet and assist people who are on their own adventure. So i decided with the help of my very supportive family to renovate (very slowly!!) an old farmyard in my village for visitors and would love to help you enjoy all the surroundings have to offer to help make your holiday special.",within an hour,100,97,true,https://a0.muscache.com/im/pictures/user/870d8574-ab80-4d27-84d7-40982af029b7.jpg?aki_policy=profile_x_medium,2015-01-29
46625309,https://www.airbnb.com/users/show/46625309,David,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/a0a8ffd9-4d4d-4641-b9dc-ef8e06bb21ef.jpg?aki_policy=profile_x_medium,2015-10-15
2594010,https://www.airbnb.com/users/show/2594010,Deirdre,"I'm from Dublin Ireland but a lover of travel and more importantly food! Every trip I take revolves around the next best dinner! A surfer, skiier and slow runner I love the outdoors and the sun. I like to get a little off the beaten track when I travel so love recommendations of places to go and see from hosts, in turn if you stay in my house you will get the same.",N/A,0,0,false,https://a0.muscache.com/im/users/2594010/profile_pic/1339358027/original.jpg?aki_policy=profile_x_medium,2012-06-10
207845738,https://www.airbnb.com/users/show/207845738,Bernard,,within a few hours,100,90,true,https://a0.muscache.com/im/pictures/user/f5b09e19-1445-46e3-bf32-c16921b009ea.jpg?aki_policy=profile_x_medium,2018-08-06
15315673,https://www.airbnb.com/users/show/15315673,Alessandro,I’m very passionate about traveling and knowing what the World can offer to me!,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/3843e4f0-7372-4a87-be90-2fec4415b2f6.jpg?aki_policy=profile_x_medium,2014-05-09
258794961,https://www.airbnb.com/users/show/258794961,Fran,,N/A,0,100,true,https://a0.muscache.com/im/pictures/user/7bcbd793-39c3-4927-a1f7-65f789a20aaa.jpg?aki_policy=profile_x_medium,2019-04-29
5233752,https://www.airbnb.com/users/show/5233752,Peter,"dublin, architect, into Buddhism.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/9fc8ab15-61dc-467c-90da-25ae8e6448d1.jpg?aki_policy=profile_x_medium,2013-02-26
19911933,https://www.airbnb.com/users/show/19911933,Carina,"Glampsite owner, organic farmer, permaculturist, forest gardener, mum to 3 young children and wife to one lovely man Alex who is building a distillery at Slane Castle. Soy inglesa, y vivo en Irlanda desde 2007 y me encanta este valle y la gente que vive por aqui y me gustaria compartirlo con gente de todo el mundo. Falo espanhol e portugues e trabalhei em Lisboa durante 2 anos. Portanto posso ajudar como guia durante a vossa estancia aqui em Irlanda.",within an hour,100,97,true,https://a0.muscache.com/im/users/19911933/profile_pic/1407872698/original.jpg?aki_policy=profile_x_medium,2014-08-12
103079700,https://www.airbnb.com/users/show/103079700,Micheal,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/44f6b9df-14db-4370-b3d6-7dd6055a7031.jpg?aki_policy=profile_x_medium,2016-11-09
69683252,https://www.airbnb.com/users/show/69683252,Niall And Gavin,,within a few hours,71,92,false,https://a0.muscache.com/im/pictures/user/795a0f26-4695-48e6-971f-2a6cd571f787.jpg?aki_policy=profile_x_medium,2016-04-30
223120761,https://www.airbnb.com/users/show/223120761,Oscar,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/c01af6a9-338d-477f-bc17-7db6e25805d7.jpg?aki_policy=profile_x_medium,2018-10-29
22297673,https://www.airbnb.com/users/show/22297673,Andy,I am married living in Dublin in a seaside village. I am a keen sailor and race yachts internationally. I have recently taken up kite surfing and regularly get out on the water when windy.,N/A,0,94,false,https://a0.muscache.com/im/users/22297673/profile_pic/1413018719/original.jpg?aki_policy=profile_x_medium,2014-10-08
98759090,https://www.airbnb.com/users/show/98759090,Trident Holiday Homes,"Trident Holiday Homes is an Irish owned and operated company, which specializes in the management and marketing of self- catering holiday homes in Ireland to the domestic and overseas tourism markets working closely with Tourism Ireland, Failte Ireland and overseas tour operators. Since 1986, we have been successfully letting holiday homes in the best locations in Ireland to hundreds of thousands of holidaymakers.",within a few hours,77,100,false,https://a0.muscache.com/im/pictures/user/c4db4fef-da98-45f9-9e78-28652bd24eae.jpg?aki_policy=profile_x_medium,2016-10-08
24729610,https://www.airbnb.com/users/show/24729610,B,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/b045e2bc-3c1c-4ade-9d9d-886698a0ff25.jpg?aki_policy=profile_x_medium,2014-12-11
329940520,https://www.airbnb.com/users/show/329940520,Dasqin,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/40c1d1f6-0dd8-466d-bdb9-a9a8110a494c.jpg?aki_policy=profile_x_medium,2020-01-22
